INPUT:text	OUTPUT:audio_record	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
- Школа должна корректировать недочёты родительского воспитания, а не повторять их и тем более не усугублять.	ru.1d357ee9-4257-4622-b900-d6e12c814e89			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	cf9791d9-0d80-4168-877b-431a065818c1	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
- Что ни говори, но страшен тот ревизор, который ждет нас у дверей горба. Ревизор этот наша проснувшаяся совесть, которая заставит нас вдруг, и разом взглянуть во все глаза на самих себя.	ru.af5daa9e-c03c-4999-85ec-ff950ca18c4c			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	ccb583ad-e084-466f-a8cd-058f7c6986ba	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
- Разное впечатление создается в зависимости от настроения в минуту встречи, от волнения, от бесчисленных степеней надежды или отчаяния	ru.5507db15-7637-464f-bf8b-91f3ef15a6ab			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	c558f9ca-ba4a-4e72-baa3-b95949c1381e	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
- Тот, кто управляет прошлым, управляет будущим. Тот, кто управляет настоящим, управляет прошлым.	ru.85b1c0c8-415a-4353-8f8d-3206e84cdbc4			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	63560a3f-6407-45c2-bb03-1857b366927f	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
- Вы толкуете о каких-то обязанностях там, где речь может идти только об удовольствиях	ru.e0e353c6-4554-4d2e-9403-54244797c590			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	63f2140f-9f84-41bf-a306-9d58e4bc5afa	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
- Мы, следуя за нашими образами, проникли в сферы, для нас новые, нам дотоле неизвестные. Творя, мы познавали.	ru.f4b4b9ae-1ebd-49e8-90cd-a457237ccbf9			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf46a0e81343ec4d228f	d14b7d01-67df-4545-9456-2a9d22c40021	0001db3ed8--61eacf46a0e81343ec4d228f	d125d15fe1de0d7a477aa335a5a82291	APPROVED	2022-01-21T15:20:38.172	+	
											
- Ты никогда не знаешь, когда начнется твоя шизофрения	ru.cef0495a-cd1b-4231-8164-c1933c639ca4			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	11067227-e2f6-459e-b4e1-6d11bb693b85	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Нередко заранее выдает свое намерение теми именами, которыми называет вещи. Один говорит «духовенство», другой – «попы»	ru.7c31caf4-7ab3-4b02-88e7-49e92d23540a			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	11252a64-4e4a-4794-b9af-05a614f6d27c	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Как излишек масла гасит огонь, так избыток ощущений гасит мысль	ru.3c1f14eb-144f-4075-80db-d3962fab6785			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	e9fa6f1a-689e-4e5b-a256-587b9fa7cdf1	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Да, ему не приходилось пробиваться через горную породу, он пробивался через субстанцию куда более твердую и неподатливую, а именно – через человеческую душу	ru.38aa6275-9a28-475e-95bb-d3c461ae6f15			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	0c3f6fe3-168f-44d5-b400-6d969e503d13	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Он представил себе разные сцены и обстоятельства, в которых пистолет мог бы пригодиться, и решил не брать	ru.aeafc31b-de5c-42db-8f88-f724b72750a1			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	6d43611b-ccd1-4edb-9f05-0fbfda1f1e87	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- И хочется мне, господа, в этот момент только пулю в лоб, потому что устал я, честно говоря, держаться и боюсь умереть не героем	ru.db9eee65-1c3f-4d81-96cd-ce1d64dc09be			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	75f2bb99-1989-4450-ba54-b47a64eddfe3	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Две стороны одного медяка – орел или решка. В итоге – либо голодный бунт, либо сытый бунт – выбирайте по вкусу	ru.0bad11c4-eb64-4de0-a356-ba088c786fd9			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	7528ce8a-8c4f-4c44-86fd-479b0b1b7ac0	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Боясь, что не увидишь собственной тени, когда встанешь перед солнцем, ты перестал смотреть на него	ru.6be9a7da-ca1e-4cab-a63c-559b1f17f1ee			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	f73e51ce-21bf-4173-9df4-29f8c60e0046	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Хорошая натура созревает, дурная – растлевается	ru.c34b0159-508e-4219-870d-0c3b83d4c7ee			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	8a476ff1-9d5f-43f5-bc09-46df7d076325	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
- Если можно проснуться в другом времени, и вдругом месте, нельзя ли проснуться другим человеком	ru.39e630ed-0049-4929-a797-57bb761f5b59			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf5d8ebc377469b5f31b	630ef2b0-9735-4151-a32d-8fd214f58ad9	0001db3ed8--61eacf5d8ebc377469b5f31b	2e71c32a6736ef0cab057e9b8984486e	APPROVED	2022-01-21T15:21:01.979	+	
											
- Для трагедий необходима социальная нестабильность	ru.8e6408ab-727b-43aa-8827-6f17712b3e59			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	5e25b7db-87da-40eb-a974-2ad4bdddeaa7	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Умереть, знаете ли, никогда не поздно и всегда рано	ru.695c5fd4-a4d2-4403-b48e-cf3f9b0dc2ec			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	7f56556b-3235-46d1-862d-fe2ffc26ae8d	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- За всю свою жизнь мои родители ни разу не сказали чего-то такого, что хочется вышить шелком на своей подушке	ru.e3d1058c-0b5a-4e27-9a4d-b7d040c6ad29			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	d9f55a4c-eeb3-453d-903c-93146294d2f9	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Проблема таких, как он, в том, что они думают, будто могут плевать на таких, как я	ru.2065e037-bc17-4074-8771-b26eb72fb335			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	275555ab-3dd0-443f-91b6-d7a41fa8b49f	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Осознание человеческой отдельности без воссоединения в любви это источник стыда и в то же время это источник вины и тревоги.	ru.f1065c45-cf18-4a62-8ff9-dffb9c8d74e5			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	a4b793bc-1e32-4753-89fe-9de24e24ce77	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Лик «зла» – это всегда лик тотальной потребности.	ru.6571fe36-687a-460d-9dce-e1510e3995a7			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	a2d8680c-6bca-4a2e-9785-4a4eb79fce13	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Мыслят очень немногие, а свое мнение хотят иметь все поголовно	ru.0a9ea4be-a049-42af-b2f1-8ee4b98d8089			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	70675199-c967-4b7d-9878-f9a0ec1aa680	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Разум есть способность использовать силы окружающего мира без разрушения этого мира.	ru.8d942396-27ff-42dd-96c9-a29e345e4fee			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	69aad8eb-e7a0-42ac-9048-528db7dc02e5	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Это очень важно — помнить, что мы всегда оплакиваем самих себя	ru.940aeb55-0cf1-428b-8d87-72f9bcdf7cf6			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	a7ee682f-d4ab-4224-b125-8cd90111c321	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
- Если женская сексуальность ослаблена или извращена, это трансформируется в мазохизм или собственничество.	ru.55d8e9f2-0728-412f-b859-26af8b25980b			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf69d9bdc177b208db8f	67716241-4b0a-4682-b46e-17570733ac5b	0001db3ed8--61eacf69d9bdc177b208db8f	ebcc9b847355b861c18e4f9b60bffc97	APPROVED	2022-01-21T15:21:13.422	+	
											
- Ты никогда не знаешь, когда начнется твоя шизофрения	ru.5c1333ec-ee91-41cf-9d87-48b3df4a3449			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	11067227-e2f6-459e-b4e1-6d11bb693b85	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Нередко заранее выдает свое намерение теми именами, которыми называет вещи. Один говорит «духовенство», другой – «попы»	ru.176906c8-4425-4408-8544-683d7df1d770			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	11252a64-4e4a-4794-b9af-05a614f6d27c	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Как излишек масла гасит огонь, так избыток ощущений гасит мысль	ru.2a64de60-def1-4d4c-931e-4da9a24ee338			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	e9fa6f1a-689e-4e5b-a256-587b9fa7cdf1	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Да, ему не приходилось пробиваться через горную породу, он пробивался через субстанцию куда более твердую и неподатливую, а именно – через человеческую душу	ru.2c02a0f1-1b82-4ede-92b9-3923ae18a94e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	0c3f6fe3-168f-44d5-b400-6d969e503d13	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Он представил себе разные сцены и обстоятельства, в которых пистолет мог бы пригодиться, и решил не брать	ru.5ae1aff7-12d1-44eb-8762-653612ca55db			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	6d43611b-ccd1-4edb-9f05-0fbfda1f1e87	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- И хочется мне, господа, в этот момент только пулю в лоб, потому что устал я, честно говоря, держаться и боюсь умереть не героем	ru.4beec271-e999-4ef6-9e9c-5451a9c67fe0			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	75f2bb99-1989-4450-ba54-b47a64eddfe3	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Две стороны одного медяка – орел или решка. В итоге – либо голодный бунт, либо сытый бунт – выбирайте по вкусу	ru.31f1e07f-78f5-4cc6-a581-2961e1d2b384			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	7528ce8a-8c4f-4c44-86fd-479b0b1b7ac0	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Боясь, что не увидишь собственной тени, когда встанешь перед солнцем, ты перестал смотреть на него	ru.9945484e-5f13-4c25-a9c9-0a2e1075b66e			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	f73e51ce-21bf-4173-9df4-29f8c60e0046	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Хорошая натура созревает, дурная – растлевается	ru.ec8063e2-3b9b-4f9b-bc9b-41d4cd44e41b			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	8a476ff1-9d5f-43f5-bc09-46df7d076325	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
- Если можно проснуться в другом времени, и вдругом месте, нельзя ли проснуться другим человеком	ru.0e796135-28a7-4fe8-a563-6489401f4198			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf77fc29111938245832	630ef2b0-9735-4151-a32d-8fd214f58ad9	0001db3ed8--61eacf77fc29111938245832	4ce3cb8a614f5879762a6176f7ce1438	APPROVED	2022-01-21T15:21:27.405	+	
											
- Презирающих тебя сам встречай презрением	ru.c23f349f-2256-4fef-ab35-7457118c1eeb			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf8004673d0e9568f657	911b3e94-d83f-4b7b-8007-9ea214aa625e	0001db3ed8--61eacf8004673d0e9568f657	a1bcb0e85e5e74bb0b4dd12286c80dde	APPROVED	2022-01-21T15:21:36.014	+	
- Когда-нибудь начни жить так, чтобы делать что-то хорошее, а не просто не делать плохого	ru.96bd8aed-e99f-4abd-be4c-7cdec4d050bc			https://toloka.yandex.ru/task/31145688/0001db3ed8--61eacf8004673d0e9568f657	c5258ebc-66e0-4fcc-a60f-c41b15c31974	0001db3ed8--61eacf8004673d0e9568f657	a1bcb0e85e5e74bb0b4dd12286c80dde	APPROVED	2022-01-21T15:21:36.014	+	
